Attrition;Age;BusinessTravel;Department;DistanceFromHome;Education;EducationField;EnvironmentSatisfaction;Gender;JobInvolvement;JobLevel;JobRole;JobSatisfaction;MaritalStatus;MonthlyIncome;NumCompaniesWorked;OverTime;PercentSalaryHike;PerformanceRating;RelationshipSatisfaction;StandardHours;StockOptionLevel;TotalWorkingYears;TrainingTimesLastYear;WorkLifeBalance;YearsAtCompany;YearsInCurrentRole;YearsSinceLastPromotion;YearsWithCurrManager
FALSE;37;Travel_Rarely;Research & Development;3;3;Other;3;Male;3;3;Manufacturing Director;3;Married;9434;1;0;15;3;3;80;1;10;2;3;10;7;7;8
FALSE;29;Travel_Rarely;Sales;3;2;Medical;2;Female;3;2;Sales Executive;3;Married;5561;1;0;14;3;1;80;1;6;5;2;6;0;1;2
FALSE;35;Travel_Rarely;Research & Development;6;4;Life Sciences;2;Male;1;2;Research Scientist;4;Single;6646;1;0;13;3;2;80;0;17;3;3;17;11;11;8
FALSE;33;Travel_Frequently;Research & Development;6;3;Life Sciences;3;Male;3;2;Healthcare Representative;4;Divorced;7725;3;0;23;4;3;80;1;15;2;1;13;11;4;7
FALSE;54;Travel_Rarely;Human Resources;19;4;Medical;3;Male;3;3;Human Resources;2;Married;10725;2;0;15;3;3;80;1;16;1;4;9;7;7;1
FALSE;36;Travel_Rarely;Research & Development;9;2;Medical;2;Male;2;2;Manufacturing Director;2;Divorced;8847;2;1;11;3;3;80;1;13;2;3;3;2;0;2
FALSE;27;Travel_Rarely;Research & Development;3;4;Medical;1;Male;2;1;Research Scientist;4;Single;2045;0;0;13;3;4;80;0;5;0;3;4;2;1;1
TRUE;20;Travel_Rarely;Research & Development;10;1;Medical;4;Male;3;1;Research Scientist;3;Single;1009;1;1;11;3;4;80;0;1;5;3;1;0;1;1
TRUE;33;Travel_Frequently;Research & Development;3;3;Life Sciences;1;Male;3;1;Research Scientist;1;Single;3348;1;1;11;3;1;80;0;10;3;3;10;8;9;7
FALSE;35;Non-Travel;Research & Development;3;3;Life Sciences;3;Male;2;1;Laboratory Technician;3;Married;1281;1;0;18;3;3;80;1;1;3;3;1;0;0;0
FALSE;23;Travel_Rarely;Research & Development;4;3;Medical;1;Male;4;1;Research Scientist;1;Married;2819;2;0;16;3;1;80;1;5;3;4;3;2;0;2
FALSE;25;Travel_Rarely;Sales;8;3;Life Sciences;4;Male;4;2;Sales Executive;2;Married;4851;0;0;22;4;3;80;1;4;4;3;3;2;1;2
FALSE;38;Travel_Rarely;Sales;7;4;Marketing;4;Female;2;2;Sales Executive;4;Single;4028;0;0;20;4;1;80;0;8;2;3;7;7;0;5
FALSE;29;Travel_Frequently;Research & Development;1;4;Life Sciences;2;Male;1;1;Research Scientist;4;Divorced;2720;1;0;18;3;4;80;1;10;5;3;10;7;2;8
FALSE;48;Travel_Rarely;Sales;2;1;Marketing;2;Male;4;2;Sales Executive;2;Married;8120;3;0;12;3;4;80;0;12;3;3;2;2;2;2
FALSE;27;Travel_Frequently;Sales;3;1;Medical;4;Female;4;2;Sales Executive;4;Divorced;4647;1;1;20;4;2;80;1;6;3;3;6;5;0;4
FALSE;37;Travel_Rarely;Research & Development;10;2;Life Sciences;4;Male;4;1;Research Scientist;4;Single;4680;3;0;17;3;1;80;0;4;2;3;1;0;0;0
FALSE;50;Travel_Rarely;Research & Development;28;1;Medical;4;Male;4;1;Laboratory Technician;3;Married;3221;1;1;11;3;3;80;1;20;3;3;20;8;3;8
FALSE;34;Travel_Rarely;Research & Development;9;3;Medical;4;Female;2;3;Healthcare Representative;2;Single;8621;1;0;14;3;2;80;0;9;3;4;8;7;7;7
TRUE;24;Travel_Rarely;Sales;3;2;Life Sciences;1;Female;3;2;Sales Executive;3;Single;4577;9;0;14;3;1;80;0;4;3;3;2;2;2;0
FALSE;39;Travel_Rarely;Research & Development;2;4;Technical Degree;4;Female;2;2;Healthcare Representative;3;Single;4553;1;0;11;3;1;80;0;20;4;3;20;7;11;10
FALSE;32;Travel_Rarely;Sales;10;3;Marketing;4;Male;3;2;Sales Executive;4;Single;5396;1;0;12;3;4;80;0;10;2;2;10;7;0;8
TRUE;50;Travel_Frequently;Sales;8;2;Technical Degree;2;Male;3;2;Sales Executive;3;Married;6796;3;1;14;3;1;80;1;18;4;3;4;3;1;3
FALSE;38;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Female;4;2;Healthcare Representative;4;Single;7625;0;0;13;3;3;80;0;10;4;2;9;7;1;8
FALSE;27;Travel_Rarely;Research & Development;1;2;Life Sciences;3;Female;3;3;Manufacturing Director;1;Married;7412;1;0;11;3;4;80;0;9;3;3;9;7;0;7
FALSE;32;Travel_Rarely;Research & Development;3;2;Life Sciences;3;Female;3;3;Research Director;4;Single;11159;3;0;15;3;4;80;0;10;6;3;7;7;7;7
FALSE;47;Travel_Rarely;Sales;14;4;Marketing;4;Male;3;2;Sales Executive;1;Single;4960;2;0;12;3;4;80;0;20;2;3;7;7;1;7
FALSE;40;Travel_Frequently;Sales;5;4;Life Sciences;4;Male;2;3;Sales Executive;1;Married;10475;5;1;21;4;3;80;1;20;2;3;18;13;1;12
FALSE;53;Travel_Rarely;Research & Development;7;3;Life Sciences;3;Male;4;4;Research Director;3;Married;14814;3;0;19;3;3;80;0;32;3;3;5;1;1;3
FALSE;41;Travel_Rarely;Human Resources;10;4;Human Resources;2;Male;2;5;Manager;4;Divorced;19141;3;0;15;3;2;80;1;23;2;2;21;6;12;6
FALSE;60;Travel_Rarely;Sales;16;4;Marketing;1;Male;3;2;Sales Executive;1;Single;5405;8;0;14;3;4;80;0;10;1;3;2;2;2;2
FALSE;27;Travel_Frequently;Research & Development;10;2;Life Sciences;4;Male;3;3;Manufacturing Director;1;Divorced;8793;1;0;21;4;3;80;1;9;4;2;9;7;1;7
FALSE;41;Travel_Rarely;Human Resources;1;3;Human Resources;4;Male;2;5;Manager;3;Married;19189;1;0;12;3;2;80;1;22;3;3;22;7;2;10
FALSE;50;Travel_Rarely;Sales;8;4;Marketing;4;Male;3;1;Sales Representative;2;Married;3875;7;0;15;3;4;80;1;4;2;3;2;2;2;2
TRUE;28;Travel_Rarely;Research & Development;1;2;Life Sciences;1;Female;1;1;Research Scientist;2;Single;2216;7;1;13;3;4;80;0;10;4;3;7;7;3;7
FALSE;36;Non-Travel;Research & Development;8;3;Life Sciences;1;Female;4;3;Research Director;1;Married;11713;9;0;14;3;1;80;1;10;2;3;8;7;0;5
FALSE;38;Travel_Rarely;Research & Development;1;3;Life Sciences;3;Female;3;3;Manufacturing Director;3;Single;7861;4;1;14;3;4;80;0;10;4;4;1;0;0;0
FALSE;44;Non-Travel;Research & Development;24;3;Medical;1;Male;1;1;Laboratory Technician;3;Single;3708;2;0;14;3;3;80;0;9;5;3;5;2;1;4
FALSE;47;Travel_Frequently;Sales;3;3;Medical;4;Female;3;4;Sales Executive;3;Divorced;13770;9;1;12;3;4;80;1;28;2;2;22;2;11;13
FALSE;30;Travel_Rarely;Sales;27;5;Marketing;3;Male;3;2;Sales Executive;4;Divorced;5304;7;0;23;4;4;80;1;10;2;2;8;7;7;7
FALSE;29;Travel_Rarely;Sales;10;3;Life Sciences;3;Male;3;1;Sales Representative;3;Single;2642;1;0;11;3;3;80;0;1;6;3;1;0;0;0
TRUE;42;Travel_Frequently;Research & Development;19;3;Medical;3;Male;4;1;Research Scientist;3;Divorced;2759;6;1;12;3;4;80;0;7;2;3;2;2;2;2
FALSE;43;Travel_Frequently;Sales;15;3;Life Sciences;4;Male;2;2;Sales Executive;4;Married;6804;3;0;18;3;3;80;1;7;5;3;2;2;2;2
FALSE;34;Travel_Rarely;Research & Development;8;2;Medical;2;Female;3;2;Healthcare Representative;3;Single;6142;3;0;11;3;4;80;0;10;2;3;5;1;4;3
FALSE;23;Travel_Rarely;Research & Development;9;1;Medical;2;Male;3;1;Laboratory Technician;1;Married;2500;1;0;14;3;4;80;1;5;2;4;4;3;0;2
FALSE;39;Travel_Rarely;Human Resources;3;3;Human Resources;3;Female;4;2;Human Resources;2;Married;6389;9;0;15;3;3;80;1;12;3;1;8;3;3;6
FALSE;56;Travel_Rarely;Research & Development;9;3;Medical;3;Male;3;4;Healthcare Representative;4;Married;11103;7;0;11;3;3;80;0;30;1;2;10;7;1;1
FALSE;40;Travel_Rarely;Research & Development;2;1;Medical;4;Female;2;1;Research Scientist;4;Single;2342;0;1;20;4;4;80;0;5;2;2;4;2;2;3
FALSE;27;Travel_Rarely;Research & Development;7;3;Medical;4;Female;2;2;Healthcare Representative;1;Single;6811;8;0;19;3;1;80;0;9;2;1;7;6;0;7
FALSE;29;Travel_Rarely;Sales;10;3;Marketing;4;Male;3;1;Sales Representative;2;Divorced;2297;1;0;14;3;4;80;1;2;2;3;2;2;2;2
FALSE;53;Travel_Rarely;Research & Development;6;3;Life Sciences;4;Male;3;2;Laboratory Technician;4;Single;2450;2;0;17;3;4;80;0;19;4;3;2;2;2;2
FALSE;35;Non-Travel;Research & Development;2;4;Life Sciences;4;Female;3;2;Healthcare Representative;1;Divorced;5093;2;0;11;3;1;80;1;16;2;4;1;0;0;0
FALSE;32;Travel_Frequently;Research & Development;24;4;Life Sciences;1;Male;3;2;Laboratory Technician;4;Married;5309;1;0;15;3;4;80;1;10;2;3;10;8;4;7
FALSE;38;Travel_Rarely;Research & Development;2;5;Medical;4;Male;3;1;Research Scientist;3;Married;3057;6;1;13;3;2;80;1;6;0;1;1;0;0;1
FALSE;34;Travel_Rarely;Research & Development;8;5;Life Sciences;2;Female;3;2;Manufacturing Director;1;Divorced;5121;3;0;14;3;3;80;1;7;3;3;0;0;0;0
FALSE;52;Travel_Rarely;Sales;3;4;Marketing;3;Male;2;4;Manager;1;Married;16856;1;0;11;3;1;80;0;34;3;4;34;6;1;16
TRUE;33;Travel_Rarely;Research & Development;1;4;Other;4;Male;3;1;Research Scientist;4;Single;2686;1;1;13;3;3;80;0;10;2;2;10;9;7;8
FALSE;25;Travel_Rarely;Sales;26;1;Medical;3;Female;3;2;Sales Executive;4;Single;6180;1;0;23;4;2;80;0;6;5;2;6;5;1;4
FALSE;45;Travel_Rarely;Sales;2;2;Technical Degree;2;Male;1;2;Sales Representative;3;Single;6632;0;0;13;3;1;80;0;9;3;3;8;7;3;1
FALSE;23;Travel_Rarely;Research & Development;10;1;Medical;1;Male;4;1;Research Scientist;3;Single;3505;1;0;18;3;4;80;0;2;3;3;2;2;0;2
TRUE;47;Travel_Frequently;Sales;27;2;Life Sciences;2;Female;4;2;Sales Executive;3;Single;6397;4;1;12;3;4;80;0;8;2;3;5;4;1;3
FALSE;34;Travel_Rarely;Sales;2;3;Other;4;Male;3;2;Sales Executive;4;Single;6274;1;0;22;4;3;80;0;6;5;3;6;5;1;4
TRUE;55;Travel_Rarely;Research & Development;2;3;Medical;4;Male;3;5;Manager;1;Married;19859;5;1;13;3;4;80;1;24;2;3;5;2;1;4
FALSE;36;Non-Travel;Sales;8;4;Life Sciences;1;Male;2;3;Sales Executive;1;Single;7587;1;0;15;3;2;80;0;10;1;3;10;7;0;9
FALSE;52;Non-Travel;Research & Development;19;4;Medical;4;Male;3;1;Research Scientist;4;Married;4258;0;0;18;3;1;80;1;5;3;3;4;3;1;2
FALSE;26;Travel_Frequently;Research & Development;1;2;Life Sciences;1;Female;1;1;Laboratory Technician;4;Divorced;4364;3;0;14;3;1;80;1;5;2;3;2;2;2;0
FALSE;29;Travel_Rarely;Research & Development;27;3;Medical;2;Female;3;2;Healthcare Representative;3;Married;4335;4;0;12;3;1;80;1;11;3;2;8;7;1;1
TRUE;26;Travel_Rarely;Sales;8;3;Technical Degree;4;Male;2;2;Sales Executive;1;Single;5326;6;0;17;3;3;80;0;6;2;2;4;3;1;2
FALSE;34;Travel_Rarely;Research & Development;1;4;Life Sciences;2;Female;4;1;Research Scientist;4;Single;3280;2;0;16;3;3;80;0;10;2;3;4;2;1;3
FALSE;54;Travel_Rarely;Research & Development;19;4;Medical;4;Female;3;2;Manufacturing Director;1;Divorced;5485;9;1;11;3;2;80;1;9;4;3;5;3;1;4
FALSE;27;Travel_Frequently;Sales;8;1;Marketing;3;Male;3;2;Sales Executive;4;Married;4342;0;0;19;3;2;80;1;5;3;3;4;2;1;1
FALSE;37;Travel_Rarely;Research & Development;10;1;Life Sciences;4;Female;3;1;Research Scientist;1;Divorced;2782;0;1;13;3;2;80;1;6;3;2;5;3;4;3
FALSE;38;Travel_Frequently;Research & Development;2;4;Life Sciences;1;Female;4;2;Manufacturing Director;1;Single;5980;6;1;12;3;4;80;0;17;2;3;15;7;4;12
FALSE;34;Travel_Rarely;Research & Development;2;4;Medical;3;Female;2;1;Research Scientist;1;Single;4381;1;0;11;3;3;80;0;6;3;3;6;5;1;3
FALSE;35;Travel_Rarely;Sales;8;4;Life Sciences;1;Female;3;1;Sales Representative;4;Married;2572;1;0;16;3;2;80;1;3;1;2;3;2;0;2
FALSE;30;Travel_Rarely;Research & Development;1;3;Life Sciences;4;Male;1;1;Laboratory Technician;3;Married;3833;3;0;21;4;3;80;1;7;2;3;2;2;0;2
FALSE;40;Travel_Frequently;Research & Development;2;2;Medical;3;Female;4;2;Healthcare Representative;2;Married;4244;1;0;24;4;4;80;1;8;2;3;8;7;3;7
FALSE;34;Travel_Rarely;Sales;8;2;Life Sciences;3;Female;3;2;Sales Executive;1;Married;6500;5;0;17;3;2;80;1;6;1;3;3;2;1;2
FALSE;42;Travel_Frequently;Research & Development;8;3;Life Sciences;2;Male;3;5;Manager;4;Divorced;18430;1;0;13;3;2;80;1;24;4;2;24;7;14;9
TRUE;23;Travel_Rarely;Research & Development;6;3;Life Sciences;3;Male;4;1;Laboratory Technician;1;Married;1601;1;1;21;4;3;80;1;1;2;3;0;0;0;0
FALSE;24;Non-Travel;Research & Development;9;3;Life Sciences;3;Male;2;1;Laboratory Technician;2;Divorced;2694;1;0;11;3;3;80;1;1;4;3;1;0;0;0
FALSE;52;Travel_Rarely;Research & Development;11;4;Life Sciences;4;Female;3;2;Laboratory Technician;3;Married;3149;8;0;20;4;2;80;1;9;3;3;5;2;1;4
FALSE;50;Travel_Rarely;Research & Development;2;3;Medical;3;Male;3;4;Research Director;3;Married;17639;5;0;16;3;4;80;0;30;3;3;4;3;0;3
TRUE;29;Travel_Rarely;Research & Development;1;2;Life Sciences;2;Female;2;1;Laboratory Technician;1;Married;2319;1;1;11;3;4;80;1;1;1;3;1;0;0;0
FALSE;33;Travel_Rarely;Research & Development;7;3;Medical;3;Male;3;3;Research Director;3;Married;11691;0;0;11;3;4;80;0;14;3;4;13;9;3;7
TRUE;33;Travel_Rarely;Sales;16;3;Marketing;1;Female;3;2;Sales Executive;1;Single;5324;5;0;15;3;3;80;0;6;3;3;3;2;0;2
FALSE;47;Travel_Rarely;Research & Development;2;2;Other;3;Female;3;4;Manager;4;Married;16752;1;1;11;3;3;80;1;26;3;2;26;14;3;0
FALSE;36;Travel_Rarely;Research & Development;1;3;Other;3;Female;3;2;Manufacturing Director;2;Married;5228;0;0;15;3;1;80;1;10;2;3;9;7;0;5
FALSE;29;Travel_Rarely;Research & Development;23;2;Life Sciences;3;Male;4;1;Research Scientist;3;Married;2700;1;0;24;4;3;80;1;10;3;3;10;7;0;7
TRUE;58;Travel_Rarely;Research & Development;2;4;Life Sciences;4;Male;3;5;Research Director;2;Single;19246;7;1;12;3;4;80;0;40;2;3;31;15;13;8
FALSE;35;Travel_Rarely;Research & Development;1;4;Life Sciences;4;Female;4;1;Research Scientist;3;Single;2506;3;0;13;3;3;80;0;7;0;3;2;2;2;2
FALSE;42;Travel_Rarely;Research & Development;1;2;Life Sciences;4;Female;2;2;Manufacturing Director;4;Married;6062;9;1;13;3;4;80;1;8;4;3;4;3;0;2
TRUE;28;Travel_Rarely;Research & Development;2;4;Medical;3;Male;3;1;Research Scientist;3;Single;4382;6;0;17;3;4;80;0;5;3;2;2;2;2;1
FALSE;36;Travel_Rarely;Human Resources;13;3;Human Resources;3;Male;3;1;Human Resources;2;Married;2143;4;0;13;3;2;80;1;8;2;3;5;2;0;4
FALSE;32;Travel_Rarely;Research & Development;4;3;Life Sciences;3;Female;2;2;Manufacturing Director;3;Married;6162;1;0;12;3;3;80;1;14;3;3;14;13;6;8
FALSE;40;Travel_Frequently;Research & Development;16;4;Medical;1;Male;2;2;Laboratory Technician;3;Single;5094;6;0;14;3;4;80;0;10;6;3;1;0;0;0
FALSE;30;Travel_Rarely;Research & Development;2;3;Medical;3;Female;2;2;Manufacturing Director;4;Single;6877;5;1;24;4;2;80;0;12;4;2;0;0;0;0
FALSE;45;Travel_Rarely;Research & Development;2;3;Life Sciences;2;Female;2;1;Research Scientist;3;Single;2274;1;0;14;3;4;80;0;1;3;3;1;0;0;0
FALSE;42;Travel_Rarely;Research & Development;29;3;Life Sciences;2;Male;3;2;Manufacturing Director;2;Married;4434;1;0;13;3;4;80;1;10;3;2;9;8;7;8
FALSE;38;Travel_Frequently;Research & Development;12;3;Life Sciences;1;Male;2;2;Healthcare Representative;1;Divorced;6288;2;0;15;3;3;80;1;13;3;2;4;3;1;2
FALSE;34;Travel_Frequently;Research & Development;16;4;Life Sciences;3;Female;2;1;Research Scientist;4;Single;2553;1;0;16;3;3;80;0;6;3;3;5;2;1;3
TRUE;49;Travel_Rarely;Sales;11;3;Marketing;3;Female;3;3;Sales Executive;4;Married;7654;1;0;18;3;1;80;1;9;3;4;9;8;7;7
TRUE;55;Travel_Rarely;Sales;2;1;Medical;3;Male;3;2;Sales Executive;4;Single;5160;4;0;16;3;3;80;0;12;3;2;9;7;7;3
FALSE;43;Travel_Rarely;Research & Development;14;2;Life Sciences;2;Male;3;4;Research Director;1;Married;17159;6;0;24;4;3;80;1;22;3;3;4;1;1;0
FALSE;27;Travel_Rarely;Research & Development;5;1;Technical Degree;3;Male;2;3;Research Director;4;Divorced;12808;1;1;16;3;2;80;1;9;3;3;9;8;0;8
FALSE;35;Travel_Rarely;Research & Development;7;3;Other;3;Male;3;3;Manufacturing Director;3;Single;10221;3;0;21;4;2;80;0;17;3;4;8;5;1;6
FALSE;28;Travel_Rarely;Sales;2;4;Marketing;2;Female;3;2;Sales Executive;2;Married;4779;1;1;20;4;1;80;0;8;2;3;8;7;7;5
FALSE;34;Travel_Rarely;Human Resources;3;2;Human Resources;3;Male;3;1;Human Resources;4;Married;3737;0;0;19;3;3;80;1;4;1;1;3;2;0;2
TRUE;26;Travel_Frequently;Research & Development;5;2;Medical;3;Female;2;1;Research Scientist;3;Married;2366;1;1;14;3;1;80;1;8;2;3;8;7;1;7
FALSE;27;Non-Travel;Research & Development;3;3;Medical;4;Male;3;1;Research Scientist;4;Married;1706;1;0;11;3;3;80;1;0;6;2;0;0;0;0
FALSE;51;Travel_Rarely;Sales;26;4;Marketing;1;Female;3;4;Manager;3;Married;16307;2;0;14;3;3;80;1;29;2;2;20;6;4;17
FALSE;44;Travel_Rarely;Research & Development;4;3;Medical;4;Male;3;2;Healthcare Representative;2;Single;5933;9;0;12;3;4;80;0;10;2;2;5;2;2;3
FALSE;25;Travel_Rarely;Research & Development;2;1;Medical;1;Male;4;1;Research Scientist;1;Single;3424;7;0;13;3;3;80;0;6;3;2;4;3;0;1
FALSE;33;Travel_Rarely;Sales;1;3;Medical;1;Male;4;2;Sales Executive;1;Divorced;4037;1;0;22;4;1;80;1;9;5;3;9;8;0;8
FALSE;35;Travel_Rarely;Research & Development;27;1;Medical;3;Female;2;1;Research Scientist;1;Single;2559;1;0;11;3;4;80;0;6;3;2;6;5;1;1
FALSE;36;Travel_Rarely;Sales;1;2;Life Sciences;2;Male;3;2;Sales Executive;4;Married;6201;1;1;14;3;4;80;1;18;1;2;18;14;4;11
FALSE;32;Travel_Rarely;Sales;13;4;Life Sciences;2;Male;3;2;Sales Executive;4;Divorced;4403;2;0;11;3;3;80;1;8;3;2;5;2;0;3
FALSE;30;Travel_Frequently;Research & Development;5;4;Life Sciences;2;Male;2;1;Research Scientist;4;Divorced;3761;9;0;12;3;2;80;1;10;3;2;5;4;0;3
FALSE;53;Travel_Rarely;Sales;7;2;Marketing;1;Female;2;3;Sales Executive;4;Married;10934;7;1;18;3;4;80;1;35;3;3;5;2;0;4
FALSE;45;Travel_Rarely;Sales;9;3;Marketing;4;Male;3;3;Sales Executive;1;Divorced;10761;4;1;12;3;3;80;1;18;2;3;5;4;0;2
FALSE;32;Travel_Rarely;Research & Development;8;2;Medical;3;Female;4;2;Research Scientist;3;Married;5175;5;0;12;3;3;80;1;9;3;2;5;3;1;3
FALSE;52;Travel_Frequently;Research & Development;25;4;Medical;3;Female;2;4;Manufacturing Director;4;Married;13826;3;0;22;4;3;80;0;31;3;3;9;8;0;0
FALSE;37;Travel_Rarely;Sales;16;4;Marketing;4;Male;2;2;Sales Executive;3;Divorced;6334;4;0;19;3;4;80;1;9;2;3;1;0;0;0
FALSE;28;Travel_Rarely;Human Resources;8;2;Medical;2;Male;2;1;Human Resources;4;Divorced;4936;1;0;13;3;4;80;1;6;6;3;5;1;0;4
FALSE;22;Travel_Rarely;Research & Development;1;2;Life Sciences;4;Male;2;2;Manufacturing Director;4;Married;4775;6;0;22;4;1;80;1;4;2;1;2;2;2;2
FALSE;44;Travel_Rarely;Research & Development;8;4;Life Sciences;1;Male;4;1;Laboratory Technician;4;Married;2818;2;1;24;4;3;80;1;10;2;2;3;2;0;2
FALSE;42;Travel_Frequently;Research & Development;2;1;Medical;2;Male;3;1;Research Scientist;4;Single;2515;5;1;14;3;4;80;0;8;2;3;2;1;2;2
FALSE;36;Travel_Rarely;Human Resources;8;3;Life Sciences;1;Male;2;1;Human Resources;1;Married;2342;0;0;21;4;3;80;0;6;3;3;5;4;0;3
FALSE;25;Travel_Rarely;Sales;3;1;Other;3;Male;3;2;Sales Executive;1;Married;4194;1;1;18;3;4;80;0;5;3;3;5;3;0;3
FALSE;35;Travel_Rarely;Research & Development;9;3;Life Sciences;4;Female;2;3;Manufacturing Director;3;Married;10685;1;1;20;4;2;80;1;17;2;3;17;14;5;15
TRUE;35;Travel_Frequently;Research & Development;25;4;Life Sciences;4;Female;3;1;Research Scientist;2;Divorced;2022;1;1;19;3;1;80;1;10;3;2;10;2;7;8
FALSE;32;Non-Travel;Research & Development;1;3;Life Sciences;4;Male;3;1;Laboratory Technician;4;Divorced;2314;0;0;12;3;2;80;1;4;2;3;3;0;0;2
FALSE;25;Travel_Rarely;Sales;4;1;Marketing;3;Male;2;2;Sales Executive;1;Married;4256;1;0;12;3;1;80;0;5;1;4;5;2;0;3
FALSE;49;Travel_Rarely;Research & Development;1;3;Technical Degree;3;Female;3;1;Research Scientist;1;Married;3580;2;0;16;3;2;80;1;7;2;3;4;2;0;2
FALSE;24;Non-Travel;Research & Development;4;1;Life Sciences;1;Male;2;1;Laboratory Technician;4;Married;3162;0;0;17;3;4;80;0;6;2;2;5;2;3;4
FALSE;32;Travel_Frequently;Sales;5;2;Life Sciences;2;Male;3;2;Sales Executive;2;Married;6524;1;0;14;3;4;80;1;10;3;3;10;8;5;3
FALSE;38;Travel_Rarely;Sales;9;3;Marketing;2;Male;2;1;Sales Representative;2;Married;2899;0;0;19;3;4;80;1;3;3;3;2;2;1;2
FALSE;42;Travel_Rarely;Research & Development;3;3;Life Sciences;3;Female;4;2;Laboratory Technician;4;Married;5231;2;1;13;3;2;80;1;17;1;2;5;3;1;3
FALSE;31;Travel_Rarely;Research & Development;11;4;Life Sciences;4;Male;3;1;Research Scientist;4;Married;2356;3;1;19;3;2;80;1;8;2;3;6;4;0;2
TRUE;29;Travel_Rarely;Sales;1;3;Medical;2;Female;2;1;Sales Representative;3;Divorced;2800;6;1;19;3;3;80;1;5;3;3;3;2;0;2
FALSE;53;Travel_Rarely;Sales;8;3;Marketing;1;Male;3;4;Sales Executive;4;Married;11836;5;0;14;3;3;80;1;28;3;3;2;0;2;2
FALSE;35;Travel_Rarely;Research & Development;25;3;Technical Degree;4;Male;2;3;Manufacturing Director;2;Married;10903;3;0;16;3;1;80;0;16;2;3;13;10;4;8
FALSE;37;Travel_Frequently;Sales;21;2;Medical;3;Female;3;1;Sales Representative;4;Married;2973;5;0;15;3;2;80;1;10;3;3;5;4;0;0
FALSE;53;Travel_Rarely;Research & Development;23;4;Life Sciences;4;Female;3;4;Research Director;4;Single;14275;6;0;18;3;3;80;0;33;0;3;12;9;3;8
FALSE;43;Travel_Frequently;Research & Development;1;3;Life Sciences;4;Female;3;2;Healthcare Representative;4;Married;5562;4;0;13;3;2;80;1;12;2;2;5;2;2;2
FALSE;47;Travel_Rarely;Sales;2;2;Marketing;3;Female;3;2;Sales Executive;4;Married;4537;0;1;22;4;1;80;1;8;2;3;7;6;7;7
FALSE;37;Non-Travel;Sales;19;2;Medical;1;Male;3;3;Sales Executive;2;Single;7642;1;1;13;3;4;80;0;10;2;3;10;0;0;9
FALSE;50;Non-Travel;Research & Development;2;4;Life Sciences;1;Male;3;4;Manager;1;Divorced;17924;1;0;11;3;4;80;1;31;3;3;31;6;14;7
FALSE;39;Travel_Rarely;Human Resources;2;3;Life Sciences;4;Female;2;2;Human Resources;4;Married;5204;8;0;11;3;3;80;1;13;2;3;5;4;0;4
FALSE;33;Travel_Rarely;Human Resources;3;2;Human Resources;4;Male;3;1;Human Resources;2;Divorced;2277;3;1;11;3;3;80;1;7;4;4;4;3;0;3
TRUE;32;Travel_Rarely;Research & Development;25;4;Life Sciences;1;Male;3;1;Laboratory Technician;4;Single;2795;1;1;24;4;3;80;0;1;2;1;1;0;0;1
FALSE;29;Travel_Rarely;Research & Development;7;1;Medical;1;Female;2;1;Laboratory Technician;4;Divorced;2532;6;0;14;3;3;80;1;8;5;3;4;3;0;3
FALSE;44;Travel_Rarely;Research & Development;9;2;Life Sciences;2;Male;3;1;Research Scientist;1;Married;2559;1;1;13;3;4;80;0;8;0;3;8;7;7;1
FALSE;28;Travel_Rarely;Sales;5;4;Medical;1;Male;3;2;Sales Executive;4;Single;4908;1;0;14;3;2;80;0;4;3;3;4;2;0;2
TRUE;58;Travel_Frequently;Research & Development;2;1;Life Sciences;4;Male;2;1;Laboratory Technician;4;Divorced;2380;9;1;14;3;4;80;1;3;3;2;1;0;0;0
FALSE;43;Travel_Rarely;Research & Development;8;3;Life Sciences;1;Female;3;2;Manufacturing Director;2;Divorced;4765;4;0;21;4;3;80;1;4;2;4;1;0;0;0
TRUE;20;Travel_Rarely;Sales;2;3;Medical;3;Female;2;1;Sales Representative;3;Single;2044;1;0;13;3;4;80;0;2;3;2;2;2;0;2
TRUE;21;Travel_Rarely;Research & Development;18;1;Other;4;Female;3;1;Research Scientist;4;Single;2693;1;0;19;3;1;80;0;1;3;2;1;0;0;0
FALSE;36;Travel_Rarely;Research & Development;14;1;Life Sciences;3;Male;3;2;Healthcare Representative;4;Married;6586;0;1;17;3;1;80;1;17;2;2;16;8;4;11
FALSE;47;Travel_Rarely;Sales;2;4;Life Sciences;4;Female;2;1;Sales Representative;4;Single;3294;1;1;18;3;1;80;0;3;3;2;3;2;1;2
TRUE;22;Travel_Rarely;Research & Development;3;1;Life Sciences;2;Female;3;2;Manufacturing Director;3;Married;4171;0;1;19;3;1;80;1;4;3;4;3;2;0;2
TRUE;41;Travel_Rarely;Research & Development;2;4;Life Sciences;2;Female;1;1;Laboratory Technician;4;Divorced;2778;4;1;13;3;3;80;1;10;1;2;7;7;1;0
FALSE;28;Travel_Rarely;Research & Development;9;3;Medical;3;Female;3;1;Research Scientist;3;Divorced;2377;5;0;18;3;2;80;1;6;2;3;2;2;2;2
TRUE;39;Travel_Rarely;Research & Development;6;3;Medical;4;Male;3;1;Laboratory Technician;1;Married;2404;7;1;21;4;4;80;0;8;2;1;2;2;2;2
